run,symbol,entry_date,entry_price,exit_date,exit_price,qty,exit_reason
ml_net,WELCORP,2026-07-10T00:00:00+00:00,1612.6,2026-07-27T00:00:00+00:00,1599.8,31,rank_dropout
ml_net,BLUEJET,2026-02-27T00:00:00+00:00,405.3,2026-07-27T00:00:00+00:00,575.75,123,final_close
ml_net,ACUTAAS,2026-04-02T00:00:00+00:00,2110.2,2026-07-27T00:00:00+00:00,3379.4,23,final_close
ml_net,KIRLOSENG,2026-04-17T00:00:00+00:00,1618.4,2026-07-27T00:00:00+00:00,2286.2,30,final_close
ml_net,JPPOWER,2026-04-30T00:00:00+00:00,19.72,2026-07-27T00:00:00+00:00,17.02,2535,final_close
ml_net,HFCL,2026-04-30T00:00:00+00:00,116.03,2026-07-27T00:00:00+00:00,192.9,430,final_close
ml_net,SCHNEIDER,2026-04-30T00:00:00+00:00,1243.7,2026-07-27T00:00:00+00:00,1347,40,final_close
ml_net,SYRMA,2026-05-08T00:00:00+00:00,1100.15,2026-07-27T00:00:00+00:00,1317.9,45,final_close
ml_net,RRKABEL,2026-05-08T00:00:00+00:00,1942.4,2026-07-27T00:00:00+00:00,2549.9,25,final_close
ml_net,CEMPRO,2026-05-29T00:00:00+00:00,1071.15,2026-07-27T00:00:00+00:00,1369,46,final_close
ml_net,WOCKPHARMA,2026-05-29T00:00:00+00:00,2031.4,2026-07-27T00:00:00+00:00,1865.2,23,final_close
ml_net,RPOWER,2026-06-19T00:00:00+00:00,26.1,2026-07-27T00:00:00+00:00,23.65,1915,final_close
ml_net,ATHERENERG,2026-06-25T00:00:00+00:00,998.75,2026-07-27T00:00:00+00:00,1219.4,18,final_close
ml_net,AEGISLOG,2026-07-03T00:00:00+00:00,1325.4,2026-07-27T00:00:00+00:00,1301,37,final_close
ml_net,J&KBANK,2026-07-10T00:00:00+00:00,192.65,2026-07-27T00:00:00+00:00,177.88,259,final_close
ml_net,IFCI,2026-07-10T00:00:00+00:00,77.46,2026-07-27T00:00:00+00:00,70.49,439,final_close
ml_net,GALLANTT,2026-07-17T00:00:00+00:00,651.7,2026-07-27T00:00:00+00:00,547.25,74,final_close
ml_net,HSCL,2026-07-24T00:00:00+00:00,789.55,2026-07-27T00:00:00+00:00,790.7,63,final_close
ml_net,LLOYDSME,2026-07-24T00:00:00+00:00,1940.5,2026-07-27T00:00:00+00:00,2014.9,22,final_close
ml_net,COHANCE,2026-07-27T00:00:00+00:00,433.5,2026-07-27T00:00:00+00:00,433.5,115,final_close
ml_net,OLAELEC,2026-07-27T00:00:00+00:00,37.26,2026-07-27T00:00:00+00:00,37.26,1224,final_close
baseline_net,FORTIS,2025-07-04T00:00:00+00:00,807.05,2025-07-11T00:00:00+00:00,764.55,61,rank_dropout
baseline_net,DIVISLAB,2025-07-04T00:00:00+00:00,6906.5,2025-07-11T00:00:00+00:00,6835,7,rank_dropout
baseline_net,APOLLOHOSP,2025-07-04T00:00:00+00:00,7553.5,2025-07-11T00:00:00+00:00,7189.5,6,rank_dropout
baseline_net,GLENMARK,2025-07-04T00:00:00+00:00,1830.4,2025-07-11T00:00:00+00:00,2181.1,27,rank_dropout
baseline_net,INDIANB,2025-07-04T00:00:00+00:00,650.5,2025-07-11T00:00:00+00:00,631.5,76,rank_dropout
baseline_net,MAXHEALTH,2025-07-04T00:00:00+00:00,1298.2,2025-07-11T00:00:00+00:00,1219.2,38,rank_dropout
baseline_net,BHARTIARTL,2025-07-04T00:00:00+00:00,2017.2,2025-07-11T00:00:00+00:00,1921.9,24,rank_dropout
baseline_net,SRF,2025-07-04T00:00:00+00:00,3230.5,2025-07-11T00:00:00+00:00,3182.5,15,rank_dropout
baseline_net,BEL,2025-07-04T00:00:00+00:00,427.55,2025-07-11T00:00:00+00:00,409.3,116,rank_dropout
baseline_net,ICICIBANK,2025-07-04T00:00:00+00:00,1442.8,2025-07-11T00:00:00+00:00,1421.9,34,rank_dropout
baseline_net,LTF,2025-07-04T00:00:00+00:00,205.63,2025-07-11T00:00:00+00:00,204.59,243,rank_dropout
baseline_net,FEDERALBNK,2025-07-04T00:00:00+00:00,215.32,2025-07-11T00:00:00+00:00,207.38,232,rank_dropout
baseline_net,ASAHIINDIA,2025-07-04T00:00:00+00:00,847.85,2025-07-18T00:00:00+00:00,842,58,rank_dropout
baseline_net,RAMCOCEM,2025-07-04T00:00:00+00:00,1092.4,2025-07-18T00:00:00+00:00,1154.6,45,rank_dropout
baseline_net,NAVINFLUOR,2025-07-04T00:00:00+00:00,4933.2,2025-07-18T00:00:00+00:00,4869.3,10,rank_dropout
baseline_net,HDFCBANK,2025-07-04T00:00:00+00:00,994.65,2025-07-18T00:00:00+00:00,978.7,50,rank_dropout
baseline_net,SHREECEM,2025-07-04T00:00:00+00:00,31315,2025-07-18T00:00:00+00:00,30790,1,rank_dropout
baseline_net,SYRMA,2025-07-11T00:00:00+00:00,678.45,2025-07-18T00:00:00+00:00,705.15,73,rank_dropout
baseline_net,RBLBANK,2025-07-11T00:00:00+00:00,264.16,2025-07-18T00:00:00+00:00,263.14,189,rank_dropout
baseline_net,SBFC,2025-07-11T00:00:00+00:00,119.02,2025-07-18T00:00:00+00:00,115.59,420,rank_dropout
baseline_net,INDIGO,2025-07-11T00:00:00+00:00,5917.5,2025-07-18T00:00:00+00:00,5861,8,rank_dropout
baseline_net,JKCEMENT,2025-07-11T00:00:00+00:00,6447.5,2025-07-18T00:00:00+00:00,6498,7,rank_dropout
baseline_net,AUBANK,2025-07-11T00:00:00+00:00,821,2025-07-18T00:00:00+00:00,794.9,60,rank_dropout
baseline_net,ULTRACEMCO,2025-07-04T00:00:00+00:00,12506,2025-07-25T00:00:00+00:00,12250,3,rank_dropout
baseline_net,KIMS,2025-07-11T00:00:00+00:00,709.85,2025-07-25T00:00:00+00:00,761.95,70,rank_dropout
baseline_net,GILLETTE,2025-07-11T00:00:00+00:00,10749,2025-07-25T00:00:00+00:00,10676,4,rank_dropout
baseline_net,UTIAMC,2025-07-11T00:00:00+00:00,1394.7,2025-07-25T00:00:00+00:00,1355.9,35,rank_dropout
baseline_net,DALBHARAT,2025-07-18T00:00:00+00:00,2251.8,2025-07-25T00:00:00+00:00,2230.4,22,rank_dropout
baseline_net,AIIL,2025-07-18T00:00:00+00:00,560.96,2025-07-25T00:00:00+00:00,548.16,89,rank_dropout
baseline_net,SCHNEIDER,2025-07-18T00:00:00+00:00,906.8,2025-07-25T00:00:00+00:00,913.2,55,rank_dropout
baseline_net,GMDCLTD,2025-07-18T00:00:00+00:00,435.3,2025-07-25T00:00:00+00:00,434.4,114,rank_dropout
baseline_net,BOSCHLTD,2025-07-18T00:00:00+00:00,38250,2025-07-25T00:00:00+00:00,37830,1,rank_dropout
baseline_net,AADHARHFC,2025-07-18T00:00:00+00:00,504.7,2025-07-25T00:00:00+00:00,496.4,99,rank_dropout
baseline_net,LAURUSLABS,2025-07-04T00:00:00+00:00,776,2025-08-01T00:00:00+00:00,849.35,64,rank_dropout
baseline_net,MUTHOOTFIN,2025-07-04T00:00:00+00:00,2662.8,2025-08-01T00:00:00+00:00,2592.7,18,rank_dropout
baseline_net,BIOCON,2025-07-18T00:00:00+00:00,398.75,2025-08-01T00:00:00+00:00,383.1,125,rank_dropout
baseline_net,UPL,2025-07-18T00:00:00+00:00,686.85,2025-08-01T00:00:00+00:00,665.15,72,rank_dropout
baseline_net,M&M,2025-07-18T00:00:00+00:00,3192.4,2025-08-01T00:00:00+00:00,3159.3,15,rank_dropout
baseline_net,SYRMA,2025-07-25T00:00:00+00:00,728.15,2025-08-01T00:00:00+00:00,748.2,68,rank_dropout
baseline_net,MRF,2025-07-25T00:00:00+00:00,149210,2025-08-01T00:00:00+00:00,145905,1,rank_dropout
baseline_net,MAXHEALTH,2025-07-25T00:00:00+00:00,1280.5,2025-08-01T00:00:00+00:00,1246,39,rank_dropout
baseline_net,HOMEFIRST,2025-07-25T00:00:00+00:00,1479,2025-08-01T00:00:00+00:00,1197.3,1,rank_dropout
baseline_net,EIDPARRY,2025-07-11T00:00:00+00:00,1152.4,2025-08-08T00:00:00+00:00,1117.6,43,rank_dropout
baseline_net,TORNTPHARM,2025-07-18T00:00:00+00:00,3521.4,2025-08-08T00:00:00+00:00,3573.2,14,rank_dropout
baseline_net,SHYAMMETL,2025-07-25T00:00:00+00:00,969,2025-08-08T00:00:00+00:00,952.35,51,rank_dropout
baseline_net,ETERNAL,2025-07-25T00:00:00+00:00,310.55,2025-08-08T00:00:00+00:00,300.9,161,rank_dropout
baseline_net,APOLLOHOSP,2025-07-25T00:00:00+00:00,7468.5,2025-08-08T00:00:00+00:00,7084.5,6,rank_dropout
baseline_net,BOSCHLTD,2025-08-01T00:00:00+00:00,40390,2025-08-08T00:00:00+00:00,38325,1,rank_dropout
baseline_net,CCL,2025-08-01T00:00:00+00:00,894.1,2025-08-08T00:00:00+00:00,864.35,55,rank_dropout
baseline_net,AMBER,2025-08-01T00:00:00+00:00,7871,2025-08-08T00:00:00+00:00,7354.5,6,rank_dropout
baseline_net,POWERINDIA,2025-08-01T00:00:00+00:00,20550,2025-08-08T00:00:00+00:00,20295,2,rank_dropout
baseline_net,MEDANTA,2025-07-11T00:00:00+00:00,1303.3,2025-08-14T00:00:00+00:00,1374.1,38,rank_dropout
baseline_net,HDFCAMC,2025-07-18T00:00:00+00:00,2795,2025-08-14T00:00:00+00:00,2745.5,17,rank_dropout
baseline_net,ICICIBANK,2025-07-25T00:00:00+00:00,1477.1,2025-08-14T00:00:00+00:00,1427.3,33,rank_dropout
baseline_net,GVT&D,2025-08-01T00:00:00+00:00,2863.1,2025-08-14T00:00:00+00:00,2844.2,17,rank_dropout
baseline_net,ECLERX,2025-08-01T00:00:00+00:00,1899.6,2025-08-14T00:00:00+00:00,1998.6,26,rank_dropout
baseline_net,AIIL,2025-08-08T00:00:00+00:00,568.72,2025-08-14T00:00:00+00:00,579.54,87,rank_dropout
baseline_net,CUMMINSIND,2025-08-08T00:00:00+00:00,3806.9,2025-08-14T00:00:00+00:00,3784.5,13,rank_dropout
baseline_net,RBLBANK,2025-08-08T00:00:00+00:00,261.7,2025-08-14T00:00:00+00:00,251.85,191,rank_dropout
baseline_net,FORTIS,2025-07-18T00:00:00+00:00,798.5,2025-08-22T00:00:00+00:00,934.4,62,rank_dropout
baseline_net,HDFCBANK,2025-07-25T00:00:00+00:00,1002.3,2025-08-22T00:00:00+00:00,982.3,49,rank_dropout
baseline_net,JKCEMENT,2025-08-01T00:00:00+00:00,6681.5,2025-08-22T00:00:00+00:00,6841,7,rank_dropout
baseline_net,INDIGO,2025-08-01T00:00:00+00:00,5788.5,2025-08-22T00:00:00+00:00,6086.5,8,rank_dropout
baseline_net,JSWSTEEL,2025-08-08T00:00:00+00:00,1049.2,2025-08-22T00:00:00+00:00,1054.6,47,rank_dropout
baseline_net,MUTHOOTFIN,2025-08-08T00:00:00+00:00,2617.8,2025-08-22T00:00:00+00:00,2680.6,19,rank_dropout
baseline_net,DALBHARAT,2025-08-08T00:00:00+00:00,2243.4,2025-08-22T00:00:00+00:00,2326.4,16,rank_dropout
baseline_net,ETERNAL,2025-08-14T00:00:00+00:00,318.4,2025-08-22T00:00:00+00:00,319.1,157,rank_dropout
baseline_net,CRAFTSMAN,2025-08-14T00:00:00+00:00,7093,2025-08-22T00:00:00+00:00,6823,7,rank_dropout
baseline_net,JMFINANCIL,2025-08-14T00:00:00+00:00,185.89,2025-08-22T00:00:00+00:00,193.02,268,rank_dropout
baseline_net,ULTRACEMCO,2025-08-14T00:00:00+00:00,12317,2025-08-22T00:00:00+00:00,12589,3,rank_dropout
baseline_net,INDIANB,2025-08-08T00:00:00+00:00,650.85,2025-08-29T00:00:00+00:00,653.1,76,rank_dropout
baseline_net,APOLLOHOSP,2025-08-14T00:00:00+00:00,7821.5,2025-08-29T00:00:00+00:00,7610,6,rank_dropout
baseline_net,M&M,2025-08-14T00:00:00+00:00,3265.4,2025-08-29T00:00:00+00:00,3199.5,15,rank_dropout
baseline_net,PAYTM,2025-08-14T00:00:00+00:00,1151.3,2025-08-29T00:00:00+00:00,1207,43,rank_dropout
baseline_net,HDFCAMC,2025-08-22T00:00:00+00:00,2914,2025-08-29T00:00:00+00:00,2731.5,17,rank_dropout
baseline_net,ASAHIINDIA,2025-08-22T00:00:00+00:00,882.85,2025-08-29T00:00:00+00:00,836.3,56,rank_dropout
baseline_net,ABCAPITAL,2025-08-22T00:00:00+00:00,286.35,2025-08-29T00:00:00+00:00,277.85,174,rank_dropout
baseline_net,RADICO,2025-08-01T00:00:00+00:00,2838.8,2025-09-05T00:00:00+00:00,2787.2,17,rank_dropout
baseline_net,DELHIVERY,2025-08-08T00:00:00+00:00,464.65,2025-09-05T00:00:00+00:00,468.75,107,rank_dropout
baseline_net,MARUTI,2025-08-22T00:00:00+00:00,14349,2025-09-05T00:00:00+00:00,14895,3,rank_dropout
baseline_net,CREDITACC,2025-08-22T00:00:00+00:00,1398.6,2025-09-05T00:00:00+00:00,1340,35,rank_dropout
baseline_net,AIIL,2025-08-22T00:00:00+00:00,596.62,2025-09-05T00:00:00+00:00,617.84,83,rank_dropout
baseline_net,ULTRACEMCO,2025-08-29T00:00:00+00:00,12640,2025-09-05T00:00:00+00:00,12601,3,rank_dropout
baseline_net,NAVA,2025-08-29T00:00:00+00:00,687.6,2025-09-05T00:00:00+00:00,678.65,72,rank_dropout
baseline_net,SARDAEN,2025-08-29T00:00:00+00:00,598.35,2025-09-05T00:00:00+00:00,569.4,83,rank_dropout
baseline_net,UPL,2025-08-29T00:00:00+00:00,715.75,2025-09-05T00:00:00+00:00,688.85,69,rank_dropout
baseline_net,SYRMA,2025-08-29T00:00:00+00:00,753.25,2025-09-05T00:00:00+00:00,831.25,66,rank_dropout
baseline_net,TVSMOTOR,2025-08-01T00:00:00+00:00,2858.2,2025-09-12T00:00:00+00:00,3492.4,17,rank_dropout
baseline_net,UNOMINDA,2025-08-22T00:00:00+00:00,1265.8,2025-09-12T00:00:00+00:00,1281,39,rank_dropout
baseline_net,NYKAA,2025-08-22T00:00:00+00:00,224.94,2025-09-12T00:00:00+00:00,239.17,222,rank_dropout
baseline_net,BOSCHLTD,2025-08-29T00:00:00+00:00,39960,2025-09-12T00:00:00+00:00,39885,1,rank_dropout
baseline_net,M&M,2025-09-05T00:00:00+00:00,3561.3,2025-09-12T00:00:00+00:00,3589.9,14,rank_dropout
baseline_net,RBLBANK,2025-09-05T00:00:00+00:00,276,2025-09-12T00:00:00+00:00,272.6,181,rank_dropout
baseline_net,LEMONTREE,2025-09-05T00:00:00+00:00,175.17,2025-09-12T00:00:00+00:00,175.37,285,rank_dropout
baseline_net,ETERNAL,2025-09-05T00:00:00+00:00,329.15,2025-09-12T00:00:00+00:00,321.4,151,rank_dropout
baseline_net,ENDURANCE,2025-09-05T00:00:00+00:00,2967.8,2025-09-12T00:00:00+00:00,2867,16,rank_dropout
baseline_net,HBLENGINE,2025-08-14T00:00:00+00:00,765.65,2025-09-19T00:00:00+00:00,838.35,65,rank_dropout
baseline_net,CUMMINSIND,2025-08-22T00:00:00+00:00,3916,2025-09-19T00:00:00+00:00,4080.4,12,rank_dropout
baseline_net,LTF,2025-08-22T00:00:00+00:00,222.7,2025-09-19T00:00:00+00:00,246.7,224,rank_dropout
baseline_net,DALBHARAT,2025-08-29T00:00:00+00:00,2401.5,2025-09-19T00:00:00+00:00,2409.9,20,rank_dropout
baseline_net,GMDCLTD,2025-09-05T00:00:00+00:00,509,2025-09-19T00:00:00+00:00,572.05,98,rank_dropout
baseline_net,MUTHOOTFIN,2025-09-05T00:00:00+00:00,2837.9,2025-09-19T00:00:00+00:00,2934.9,17,rank_dropout
baseline_net,APOLLOHOSP,2025-09-05T00:00:00+00:00,7804.5,2025-09-19T00:00:00+00:00,7806.5,5,rank_dropout
baseline_net,BAJFINANCE,2025-09-12T00:00:00+00:00,1003.25,2025-09-19T00:00:00+00:00,992.45,49,rank_dropout
baseline_net,FORTIS,2025-09-12T00:00:00+00:00,970,2025-09-19T00:00:00+00:00,953.95,51,rank_dropout
baseline_net,MSUMI,2025-09-12T00:00:00+00:00,50.09,2025-09-19T00:00:00+00:00,48.46,998,rank_dropout
baseline_net,ABCAPITAL,2025-09-12T00:00:00+00:00,291.5,2025-09-19T00:00:00+00:00,289.15,171,rank_dropout
baseline_net,MANAPPURAM,2025-09-12T00:00:00+00:00,291.2,2025-09-19T00:00:00+00:00,286.5,171,rank_dropout
baseline_net,HINDALCO,2025-09-12T00:00:00+00:00,758.05,2025-09-19T00:00:00+00:00,743.3,65,rank_dropout
baseline_net,ANANDRATHI,2025-08-22T00:00:00+00:00,1403.1,2025-09-26T00:00:00+00:00,1433.35,35,rank_dropout
baseline_net,HDFCAMC,2025-09-12T00:00:00+00:00,2899.25,2025-09-26T00:00:00+00:00,2810.5,17,rank_dropout
baseline_net,RADICO,2025-09-19T00:00:00+00:00,3052.5,2025-09-26T00:00:00+00:00,2882.8,16,rank_dropout
baseline_net,GRASIM,2025-09-19T00:00:00+00:00,2877.9,2025-09-26T00:00:00+00:00,2746.8,17,rank_dropout
baseline_net,POLYCAB,2025-09-19T00:00:00+00:00,7549,2025-09-26T00:00:00+00:00,7322.5,6,rank_dropout
baseline_net,UNOMINDA,2025-09-19T00:00:00+00:00,1319.7,2025-09-26T00:00:00+00:00,1268.9,37,rank_dropout
baseline_net,ETERNAL,2025-09-19T00:00:00+00:00,336.55,2025-09-26T00:00:00+00:00,321,148,rank_dropout
baseline_net,LAURUSLABS,2025-09-19T00:00:00+00:00,932.1,2025-09-26T00:00:00+00:00,832.3,53,rank_dropout
baseline_net,AADHARHFC,2025-09-19T00:00:00+00:00,539.15,2025-09-26T00:00:00+00:00,511.85,92,rank_dropout
baseline_net,CANBK,2025-09-19T00:00:00+00:00,117.76,2025-09-26T00:00:00+00:00,118.08,424,rank_dropout
baseline_net,GVT&D,2025-09-19T00:00:00+00:00,3068.7,2025-09-26T00:00:00+00:00,2906.7,16,rank_dropout
baseline_net,EICHERMOT,2025-08-08T00:00:00+00:00,5663,2025-10-03T00:00:00+00:00,6941,8,rank_dropout
baseline_net,MARUTI,2025-09-12T00:00:00+00:00,15325,2025-10-03T00:00:00+00:00,15806,3,rank_dropout
baseline_net,ASHOKLEY,2025-09-19T00:00:00+00:00,140.89,2025-10-03T00:00:00+00:00,139.79,354,rank_dropout
baseline_net,AMBER,2025-09-19T00:00:00+00:00,8286.5,2025-10-03T00:00:00+00:00,8214.5,6,rank_dropout
baseline_net,USHAMART,2025-09-26T00:00:00+00:00,448.9,2025-10-03T00:00:00+00:00,462.4,111,rank_dropout
baseline_net,RBLBANK,2025-09-26T00:00:00+00:00,272.35,2025-10-03T00:00:00+00:00,275.9,183,rank_dropout
baseline_net,ASAHIINDIA,2025-09-26T00:00:00+00:00,906.7,2025-10-03T00:00:00+00:00,895.6,55,rank_dropout
baseline_net,JSL,2025-09-26T00:00:00+00:00,789.15,2025-10-03T00:00:00+00:00,788.25,63,rank_dropout
baseline_net,TATAINVEST,2025-09-26T00:00:00+00:00,866.6,2025-10-03T00:00:00+00:00,1000.2,57,rank_dropout
baseline_net,BAJFINANCE,2025-09-26T00:00:00+00:00,985.1,2025-10-03T00:00:00+00:00,989.75,30,rank_dropout
baseline_net,NETWEB,2025-09-19T00:00:00+00:00,3279.4,2025-10-10T00:00:00+00:00,4027.5,15,rank_dropout
baseline_net,MUTHOOTFIN,2025-09-26T00:00:00+00:00,3020.3,2025-10-10T00:00:00+00:00,3156.9,16,rank_dropout
baseline_net,NAM-INDIA,2025-09-26T00:00:00+00:00,855.9,2025-10-10T00:00:00+00:00,871.85,58,rank_dropout
baseline_net,CREDITACC,2025-09-26T00:00:00+00:00,1377.5,2025-10-10T00:00:00+00:00,1380.1,36,rank_dropout
baseline_net,JINDALSTEL,2025-09-26T00:00:00+00:00,1029.5,2025-10-10T00:00:00+00:00,1015.2,48,rank_dropout
baseline_net,ABCAPITAL,2025-10-03T00:00:00+00:00,303.95,2025-10-10T00:00:00+00:00,293.35,164,rank_dropout
baseline_net,LTF,2025-10-03T00:00:00+00:00,262.33,2025-10-10T00:00:00+00:00,256.04,190,rank_dropout
baseline_net,GVT&D,2025-10-03T00:00:00+00:00,3170.1,2025-10-10T00:00:00+00:00,3012.4,15,rank_dropout
baseline_net,POONAWALLA,2025-10-03T00:00:00+00:00,524.4,2025-10-10T00:00:00+00:00,529.15,95,rank_dropout
baseline_net,HINDPETRO,2025-10-03T00:00:00+00:00,446.3,2025-10-10T00:00:00+00:00,452.5,112,rank_dropout
baseline_net,SCHAEFFLER,2025-10-03T00:00:00+00:00,4286.2,2025-10-10T00:00:00+00:00,4115.6,11,rank_dropout
baseline_net,TATASTEEL,2025-09-05T00:00:00+00:00,167.68,2025-10-17T00:00:00+00:00,172.22,298,rank_dropout
baseline_net,INDIANB,2025-09-12T00:00:00+00:00,697.75,2025-10-17T00:00:00+00:00,782.35,71,rank_dropout
baseline_net,HINDALCO,2025-09-26T00:00:00+00:00,743.85,2025-10-17T00:00:00+00:00,772.8,67,rank_dropout
baseline_net,CANBK,2025-10-03T00:00:00+00:00,125.9,2025-10-17T00:00:00+00:00,125.49,397,rank_dropout
baseline_net,BANKBARODA,2025-10-03T00:00:00+00:00,263.95,2025-10-17T00:00:00+00:00,264.5,189,rank_dropout
baseline_net,PNB,2025-10-03T00:00:00+00:00,114.37,2025-10-17T00:00:00+00:00,113.7,437,rank_dropout
baseline_net,AIIL,2025-10-10T00:00:00+00:00,659.9,2025-10-17T00:00:00+00:00,632.44,75,rank_dropout
baseline_net,RBLBANK,2025-10-10T00:00:00+00:00,291.6,2025-10-17T00:00:00+00:00,299.5,171,rank_dropout
baseline_net,ETERNAL,2025-10-10T00:00:00+00:00,348.3,2025-10-17T00:00:00+00:00,342.65,143,rank_dropout
baseline_net,POLYCAB,2025-10-10T00:00:00+00:00,7730,2025-10-17T00:00:00+00:00,7439.5,6,rank_dropout
baseline_net,NYKAA,2025-10-10T00:00:00+00:00,265.19,2025-10-17T00:00:00+00:00,261.14,188,rank_dropout
baseline_net,FORTIS,2025-10-10T00:00:00+00:00,1060.3,2025-10-17T00:00:00+00:00,1084.9,47,rank_dropout
baseline_net,YESBANK,2025-10-10T00:00:00+00:00,24,2025-10-17T00:00:00+00:00,22.25,2083,rank_dropout
baseline_net,KARURVYSYA,2025-10-10T00:00:00+00:00,226.59,2025-10-17T00:00:00+00:00,227.39,220,rank_dropout
baseline_net,AMBER,2025-10-10T00:00:00+00:00,8284.5,2025-10-17T00:00:00+00:00,8249.5,5,rank_dropout
baseline_net,JSWSTEEL,2025-09-05T00:00:00+00:00,1073.1,2025-10-24T00:00:00+00:00,1141.4,46,rank_dropout
baseline_net,MARUTI,2025-10-10T00:00:00+00:00,16265,2025-10-24T00:00:00+00:00,16274,3,rank_dropout
baseline_net,EICHERMOT,2025-10-10T00:00:00+00:00,6965,2025-10-24T00:00:00+00:00,6840,7,rank_dropout
baseline_net,TVSMOTOR,2025-10-17T00:00:00+00:00,3654,2025-10-24T00:00:00+00:00,3599.8,13,rank_dropout
baseline_net,RADICO,2025-10-17T00:00:00+00:00,3108.5,2025-10-24T00:00:00+00:00,3220,16,rank_dropout
baseline_net,ADANIPORTS,2025-10-17T00:00:00+00:00,1479.4,2025-10-24T00:00:00+00:00,1429,33,rank_dropout
baseline_net,HEROMOTOCO,2025-10-17T00:00:00+00:00,5592.5,2025-10-24T00:00:00+00:00,5540.5,8,rank_dropout
baseline_net,TATACONSUM,2025-10-17T00:00:00+00:00,1166,2025-10-24T00:00:00+00:00,1155.3,42,rank_dropout
baseline_net,MUTHOOTFIN,2025-10-17T00:00:00+00:00,3334.5,2025-10-24T00:00:00+00:00,3163.1,14,rank_dropout
baseline_net,PAYTM,2025-10-17T00:00:00+00:00,1285.3,2025-10-24T00:00:00+00:00,1287,38,rank_dropout
baseline_net,HDFCBANK,2025-10-17T00:00:00+00:00,1002.55,2025-10-24T00:00:00+00:00,994.75,49,rank_dropout
baseline_net,APOLLOHOSP,2025-10-17T00:00:00+00:00,7901.5,2025-10-24T00:00:00+00:00,7837.5,6,rank_dropout
baseline_net,NESTLEIND,2025-10-17T00:00:00+00:00,1289.5,2025-10-24T00:00:00+00:00,1282,38,rank_dropout
baseline_net,M&MFIN,2025-10-17T00:00:00+00:00,300.1,2025-10-24T00:00:00+00:00,298.15,166,rank_dropout
baseline_net,TITAN,2025-10-17T00:00:00+00:00,3674.8,2025-10-24T00:00:00+00:00,3714.9,13,rank_dropout
baseline_net,ASTERDM,2025-10-17T00:00:00+00:00,702.45,2025-10-24T00:00:00+00:00,705.8,71,rank_dropout
baseline_net,BAJFINANCE,2025-10-10T00:00:00+00:00,1023.85,2025-10-31T00:00:00+00:00,1042.8,48,rank_dropout
baseline_net,ASAHIINDIA,2025-10-17T00:00:00+00:00,941.3,2025-10-31T00:00:00+00:00,922.9,53,rank_dropout
baseline_net,BHARTIARTL,2025-10-17T00:00:00+00:00,2012,2025-10-31T00:00:00+00:00,2054.5,24,rank_dropout
baseline_net,HINDALCO,2025-10-24T00:00:00+00:00,824.45,2025-10-31T00:00:00+00:00,847.85,60,rank_dropout
baseline_net,CREDITACC,2025-10-24T00:00:00+00:00,1422.5,2025-10-31T00:00:00+00:00,1423.6,35,rank_dropout
baseline_net,MOTILALOFS,2025-10-24T00:00:00+00:00,1036.2,2025-10-31T00:00:00+00:00,978,48,rank_dropout
baseline_net,CHOLAFIN,2025-10-24T00:00:00+00:00,1733.6,2025-10-31T00:00:00+00:00,1696.8,28,rank_dropout
baseline_net,SHRIRAMFIN,2025-10-24T00:00:00+00:00,715.45,2025-10-31T00:00:00+00:00,748.9,69,rank_dropout
baseline_net,BAJAJFINSV,2025-10-24T00:00:00+00:00,2159.5,2025-10-31T00:00:00+00:00,2088.3,23,rank_dropout
baseline_net,ABCAPITAL,2025-10-24T00:00:00+00:00,306.15,2025-10-31T00:00:00+00:00,324.2,163,rank_dropout
baseline_net,LAURUSLABS,2025-10-24T00:00:00+00:00,926.4,2025-10-31T00:00:00+00:00,953.65,53,rank_dropout
baseline_net,TATASTEEL,2025-10-24T00:00:00+00:00,174.44,2025-10-31T00:00:00+00:00,182.84,286,rank_dropout
baseline_net,BANKINDIA,2025-10-24T00:00:00+00:00,133.9,2025-10-31T00:00:00+00:00,139.88,373,rank_dropout
baseline_net,KARURVYSYA,2025-10-24T00:00:00+00:00,243.05,2025-10-31T00:00:00+00:00,243.15,205,rank_dropout
baseline_net,JSL,2025-10-24T00:00:00+00:00,802.05,2025-10-31T00:00:00+00:00,753.7,62,rank_dropout
baseline_net,AMBER,2025-10-24T00:00:00+00:00,8321.5,2025-10-31T00:00:00+00:00,8036.5,5,rank_dropout
baseline_net,SBIN,2025-09-19T00:00:00+00:00,862.35,2025-11-07T00:00:00+00:00,955.85,57,rank_dropout
baseline_net,CUMMINSIND,2025-10-24T00:00:00+00:00,4183.2,2025-11-07T00:00:00+00:00,4291.8,11,rank_dropout
baseline_net,SAMMAANCAP,2025-10-24T00:00:00+00:00,188.25,2025-11-07T00:00:00+00:00,185.41,265,rank_dropout
baseline_net,LT,2025-10-24T00:00:00+00:00,3904.9,2025-11-07T00:00:00+00:00,3882.5,12,rank_dropout
baseline_net,CHOICEIN,2025-10-31T00:00:00+00:00,836.6,2025-11-07T00:00:00+00:00,802.3,59,rank_dropout
baseline_net,PNB,2025-10-31T00:00:00+00:00,122.89,2025-11-07T00:00:00+00:00,122.38,406,rank_dropout
baseline_net,BPCL,2025-10-31T00:00:00+00:00,356.8,2025-11-07T00:00:00+00:00,367.15,140,rank_dropout
