Trade number,Type,Date and time,Signal,Price INR,Size (qty),Size (value),Net PnL INR,Return %,Favorable excursion INR,Favorable excursion %,Adverse excursion INR,Adverse excursion %,Cumulative PnL INR,Cumulative PnL %,Duration (bars)
20,Entry long,2024-02-12 09:45,Long,7857.3,13,102144.9,2941.9,2.88,3894.15,3.81,-1186.25,-1.16,9006.3,9.01,84
21,Exit long,2024-02-19 11:00,Exit,8470.55,12,102238.8,-592.2,-0.58,1561.2,1.53,-592.2,-0.58,8414.1,8.41,6
21,Entry long,2024-02-19 09:30,Long,8519.9,12,102238.8,-592.2,-0.58,1561.2,1.53,-592.2,-0.58,8414.1,8.41,6
22,Exit long,2024-03-27 15:00,Exit,9189,11,100155,924,0.92,2010.8,2.01,-165,-0.16,9338.1,9.34,20
22,Entry long,2024-03-27 10:00,Long,9105,11,100155,924,0.92,2010.8,2.01,-165,-0.16,9338.1,9.34,20
23,Exit long,2024-06-03 11:30,Exit,9351.35,11,102951.75,-86.9,-0.08,932.25,0.91,-296.45,-0.29,9251.2,9.25,7
23,Entry long,2024-06-03 09:45,Long,9359.25,11,102951.75,-86.9,-0.08,932.25,0.91,-296.45,-0.29,9251.2,9.25,7
24,Exit long,2024-06-12 13:45,Exit,9890.05,11,109175,-384.45,-0.35,0,0.00,-384.45,-0.35,8866.75,8.87,6
24,Entry long,2024-06-12 12:15,Long,9925,11,109175,-384.45,-0.35,0,0.00,-384.45,-0.35,8866.75,8.87,6
25,Exit long,2024-06-18 09:00,Exit,9922,10,99472.5,-252.5,-0.25,477.5,0.48,-291,-0.29,8614.25,8.61,18
25,Entry long,2024-06-14 11:15,Long,9947.25,10,99472.5,-252.5,-0.25,477.5,0.48,-291,-0.29,8614.25,8.61,18
26,Exit long,2024-08-27 13:45,Exit,10491,10,101287.5,3622.5,3.58,4397,4.34,-287.5,-0.28,12236.75,12.24,71
26,Entry long,2024-08-23 09:30,Long,10128.75,10,101287.5,3622.5,3.58,4397,4.34,-287.5,-0.28,12236.75,12.24,71
27,Exit long,2024-08-28 15:00,Exit,10648.95,10,106681,-191.5,-0.18,469,0.44,-366,-0.34,12045.25,12.05,14
27,Entry long,2024-08-28 11:30,Long,10668.1,10,106681,-191.5,-0.18,469,0.44,-366,-0.34,12045.25,12.05,14
28,Exit long,2024-08-30 09:45,Exit,10742.35,10,107559.5,-136,-0.13,940.5,0.87,-609.5,-0.57,11909.25,11.91,28
28,Entry long,2024-08-29 09:30,Long,10755.95,10,107559.5,-136,-0.13,940.5,0.87,-609.5,-0.57,11909.25,11.91,28
29,Exit long,2024-09-11 14:00,Exit,11426,9,101600.55,1233.45,1.21,1911.15,1.88,-521.55,-0.51,13142.7,13.14,17
29,Entry long,2024-09-11 09:45,Long,11288.95,9,101600.55,1233.45,1.21,1911.15,1.88,-521.55,-0.51,13142.7,13.14,17
30,Exit long,2024-09-16 09:15,Exit,11688.4,9,106079.4,-883.8,-0.83,309.6,0.29,-883.8,-0.83,12258.9,12.26,26
30,Entry long,2024-09-13 09:30,Long,11786.6,9,106079.4,-883.8,-0.83,309.6,0.29,-883.8,-0.83,12258.9,12.26,26
31,Exit long,2024-09-18 13:15,Exit,11861.55,9,107752.5,-998.55,-0.93,733.5,0.68,-1012.5,-0.94,11260.35,11.26,6
31,Entry long,2024-09-18 11:45,Long,11972.5,9,107752.5,-998.55,-0.93,733.5,0.68,-1012.5,-0.94,11260.35,11.26,6
32,Exit long,2024-09-24 12:00,Exit,12364,9,109135.8,2140.2,1.96,2905.2,2.66,-449.1,-0.41,13400.55,13.40,37
32,Entry long,2024-09-23 09:30,Long,12126.2,9,109135.8,2140.2,1.96,2905.2,2.66,-449.1,-0.41,13400.55,13.40,37
33,Exit long,2024-09-26 15:15,Exit,12571,9,112517.1,621.9,0.55,1571.4,1.40,-8.55,-0.01,14022.45,14.02,15
33,Entry long,2024-09-26 11:30,Long,12501.9,9,112517.1,621.9,0.55,1571.4,1.40,-8.55,-0.01,14022.45,14.02,15
